split,seed,snr_db,n_targets,sample_index,truth_index,axis,method,absolute_true_offset,offset_bucket,absolute_bin_error,half_bin_axis_hit,candidate_axis_correct
validation,20260809,0.0,8,19,4,doppler,axiswise_quadratic_peak_joint_ls,0.046707118134245884,"[0.00,0.10)",0.047005583128434836,1.0,nan
validation,20260809,0.0,8,19,5,angle,axiswise_quadratic_peak_joint_ls,0.28049075358474407,"[0.20,0.30)",25.719634324893747,0.0,nan
validation,20260809,0.0,8,19,5,delay,axiswise_quadratic_peak_joint_ls,0.19616397437227379,"[0.10,0.20)",2.195936347745011,0.0,nan
validation,20260809,0.0,8,19,5,doppler,axiswise_quadratic_peak_joint_ls,0.13774043515873613,"[0.10,0.20)",6.637740435158737,0.0,nan
validation,20260809,0.0,8,19,6,angle,axiswise_quadratic_peak_joint_ls,0.11398263601293113,"[0.10,0.20)",0.11288507101640732,1.0,nan
validation,20260809,0.0,8,19,6,delay,axiswise_quadratic_peak_joint_ls,0.03564048979953888,"[0.00,0.10)",0.035697393791970455,1.0,nan
validation,20260809,0.0,8,19,6,doppler,axiswise_quadratic_peak_joint_ls,0.46391706212954475,"[0.40,0.49]",0.16927689351249064,1.0,nan
validation,20260809,0.0,8,19,7,angle,axiswise_quadratic_peak_joint_ls,0.42275640925868907,"[0.40,0.49]",0.4039918495201533,1.0,nan
validation,20260809,0.0,8,19,7,delay,axiswise_quadratic_peak_joint_ls,0.07295735793323438,"[0.00,0.10)",2.1757387707388176,0.0,nan
validation,20260809,0.0,8,19,7,doppler,axiswise_quadratic_peak_joint_ls,0.31222018431280996,"[0.30,0.40)",9.68780399631726,0.0,nan
validation,20260809,0.0,8,19,0,angle,axiswise_candan_joint_ls,0.22783879154351327,"[0.20,0.30)",27.994766327327838,0.0,nan
validation,20260809,0.0,8,19,0,delay,axiswise_candan_joint_ls,0.18733960408912642,"[0.10,0.20)",2.9800841676186423,0.0,nan
validation,20260809,0.0,8,19,0,doppler,axiswise_candan_joint_ls,0.03372000282578291,"[0.00,0.10)",7.373019508743166,0.0,nan
validation,20260809,0.0,8,19,1,angle,axiswise_candan_joint_ls,0.24670089911314352,"[0.20,0.30)",0.004626886736978975,1.0,nan
validation,20260809,0.0,8,19,1,delay,axiswise_candan_joint_ls,0.37995848814243594,"[0.30,0.40)",0.12004151185756484,1.0,nan
validation,20260809,0.0,8,19,1,doppler,axiswise_candan_joint_ls,0.011549455361485439,"[0.00,0.10)",0.015407350319550872,1.0,nan
validation,20260809,0.0,8,19,2,angle,axiswise_candan_joint_ls,0.2297501204646808,"[0.20,0.30)",0.01254809683192093,1.0,nan
validation,20260809,0.0,8,19,2,delay,axiswise_candan_joint_ls,0.15942136083581115,"[0.10,0.20)",0.006693526909876013,1.0,nan
validation,20260809,0.0,8,19,2,doppler,axiswise_candan_joint_ls,0.39792677156085565,"[0.30,0.40)",0.10207322843914568,1.0,nan
validation,20260809,0.0,8,19,3,angle,axiswise_candan_joint_ls,0.27681122470872416,"[0.20,0.30)",5.02188948515807,0.0,nan
validation,20260809,0.0,8,19,3,delay,axiswise_candan_joint_ls,0.39071831980073446,"[0.30,0.40)",1.1998709722427048,0.0,nan
validation,20260809,0.0,8,19,3,doppler,axiswise_candan_joint_ls,0.15976165764354955,"[0.10,0.20)",6.0331373063324065,0.0,nan
validation,20260809,0.0,8,19,4,angle,axiswise_candan_joint_ls,0.0491743117458735,"[0.00,0.10)",0.018597977924429188,1.0,nan
validation,20260809,0.0,8,19,4,delay,axiswise_candan_joint_ls,0.09075338628540963,"[0.00,0.10)",0.005262651999638379,1.0,nan
validation,20260809,0.0,8,19,4,doppler,axiswise_candan_joint_ls,0.046707118134245884,"[0.00,0.10)",0.005351297330115301,1.0,nan
validation,20260809,0.0,8,19,5,angle,axiswise_candan_joint_ls,0.28049075358474407,"[0.20,0.30)",25.60970960666117,0.0,nan
validation,20260809,0.0,8,19,5,delay,axiswise_candan_joint_ls,0.19616397437227379,"[0.10,0.20)",2.1664785030915024,0.0,nan
validation,20260809,0.0,8,19,5,doppler,axiswise_candan_joint_ls,0.13774043515873613,"[0.10,0.20)",6.637740435158737,0.0,nan
validation,20260809,0.0,8,19,6,angle,axiswise_candan_joint_ls,0.11398263601293113,"[0.10,0.20)",0.0009998315307626626,1.0,nan
validation,20260809,0.0,8,19,6,delay,axiswise_candan_joint_ls,0.03564048979953888,"[0.00,0.10)",0.0007860236550083499,1.0,nan
validation,20260809,0.0,8,19,6,doppler,axiswise_candan_joint_ls,0.46391706212954475,"[0.40,0.49]",0.007668236354195557,1.0,nan
validation,20260809,0.0,8,19,7,angle,axiswise_candan_joint_ls,0.42275640925868907,"[0.40,0.49]",0.17865634303623779,1.0,nan
validation,20260809,0.0,8,19,7,delay,axiswise_candan_joint_ls,0.07295735793323438,"[0.00,0.10)",2.4489895405096807,0.0,nan
validation,20260809,0.0,8,19,7,doppler,axiswise_candan_joint_ls,0.31222018431280996,"[0.30,0.40)",9.67238326172755,0.0,nan
validation,20260809,0.0,8,19,0,angle,one_step_fixed_support_newton_joint_ls,0.22783879154351327,"[0.20,0.30)",28.22783879154352,0.0,nan
validation,20260809,0.0,8,19,0,delay,one_step_fixed_support_newton_joint_ls,0.18733960408912642,"[0.10,0.20)",2.812660395910873,0.0,nan
validation,20260809,0.0,8,19,0,doppler,one_step_fixed_support_newton_joint_ls,0.03372000282578291,"[0.00,0.10)",6.966279997174219,0.0,nan
validation,20260809,0.0,8,19,1,angle,one_step_fixed_support_newton_joint_ls,0.24670089911314352,"[0.20,0.30)",0.24670089911313653,1.0,nan
validation,20260809,0.0,8,19,1,delay,one_step_fixed_support_newton_joint_ls,0.37995848814243594,"[0.30,0.40)",0.6200415118575648,0.0,nan
validation,20260809,0.0,8,19,1,doppler,one_step_fixed_support_newton_joint_ls,0.011549455361485439,"[0.00,0.10)",0.011549455361485883,1.0,nan
validation,20260809,0.0,8,19,2,angle,one_step_fixed_support_newton_joint_ls,0.2297501204646808,"[0.20,0.30)",0.22975012046467924,1.0,nan
validation,20260809,0.0,8,19,2,delay,one_step_fixed_support_newton_joint_ls,0.15942136083581115,"[0.10,0.20)",0.15942136083581104,1.0,nan
validation,20260809,0.0,8,19,2,doppler,one_step_fixed_support_newton_joint_ls,0.39792677156085565,"[0.30,0.40)",0.6020732284391457,0.0,nan
validation,20260809,0.0,8,19,3,angle,one_step_fixed_support_newton_joint_ls,0.27681122470872416,"[0.20,0.30)",5.17318877529128,0.0,nan
validation,20260809,0.0,8,19,3,delay,one_step_fixed_support_newton_joint_ls,0.39071831980073446,"[0.30,0.40)",1.0716491731142792,0.0,nan
validation,20260809,0.0,8,19,3,doppler,one_step_fixed_support_newton_joint_ls,0.15976165764354955,"[0.10,0.20)",5.927406831412817,0.0,nan
validation,20260809,0.0,8,19,4,angle,one_step_fixed_support_newton_joint_ls,0.0491743117458735,"[0.00,0.10)",0.02192992514832781,1.0,nan
validation,20260809,0.0,8,19,4,delay,one_step_fixed_support_newton_joint_ls,0.09075338628540963,"[0.00,0.10)",0.0005504974590770928,1.0,nan
validation,20260809,0.0,8,19,4,doppler,one_step_fixed_support_newton_joint_ls,0.046707118134245884,"[0.00,0.10)",0.008677191979835186,1.0,nan
validation,20260809,0.0,8,19,5,angle,one_step_fixed_support_newton_joint_ls,0.28049075358474407,"[0.20,0.30)",25.71950924641527,0.0,nan
validation,20260809,0.0,8,19,5,delay,one_step_fixed_support_newton_joint_ls,0.19616397437227379,"[0.10,0.20)",2.196163974372274,0.0,nan
validation,20260809,0.0,8,19,5,doppler,one_step_fixed_support_newton_joint_ls,0.13774043515873613,"[0.10,0.20)",6.137740435158737,0.0,nan
validation,20260809,0.0,8,19,6,angle,one_step_fixed_support_newton_joint_ls,0.11398263601293113,"[0.10,0.20)",0.11398263601293479,1.0,nan
validation,20260809,0.0,8,19,6,delay,one_step_fixed_support_newton_joint_ls,0.03564048979953888,"[0.00,0.10)",0.0356404897995386,1.0,nan
validation,20260809,0.0,8,19,6,doppler,one_step_fixed_support_newton_joint_ls,0.46391706212954475,"[0.40,0.49]",0.46391706212954453,1.0,nan
validation,20260809,0.0,8,19,7,angle,one_step_fixed_support_newton_joint_ls,0.42275640925868907,"[0.40,0.49]",0.42275640925868174,1.0,nan
validation,20260809,0.0,8,19,7,delay,one_step_fixed_support_newton_joint_ls,0.07295735793323438,"[0.00,0.10)",2.072957357933234,0.0,nan
validation,20260809,0.0,8,19,7,doppler,one_step_fixed_support_newton_joint_ls,0.31222018431280996,"[0.30,0.40)",9.68777981568719,0.0,nan
validation,20260809,0.0,8,19,0,angle,cartesian_local_joint_ls,0.22783879154351327,"[0.20,0.30)",28.002838791543518,0.0,0.0
validation,20260809,0.0,8,19,0,delay,cartesian_local_joint_ls,0.18733960408912642,"[0.10,0.20)",3.037660395910873,0.0,0.0
validation,20260809,0.0,8,19,0,doppler,cartesian_local_joint_ls,0.03372000282578291,"[0.00,0.10)",7.416279997174218,0.0,0.0
validation,20260809,0.0,8,19,1,angle,cartesian_local_joint_ls,0.24670089911314352,"[0.20,0.30)",0.021700899113142214,1.0,1.0
validation,20260809,0.0,8,19,1,delay,cartesian_local_joint_ls,0.37995848814243594,"[0.30,0.40)",0.17004151185756555,1.0,1.0
validation,20260809,0.0,8,19,1,doppler,cartesian_local_joint_ls,0.011549455361485439,"[0.00,0.10)",0.011549455361485883,1.0,1.0
validation,20260809,0.0,8,19,2,angle,cartesian_local_joint_ls,0.2297501204646808,"[0.20,0.30)",0.0047501204646778206,1.0,1.0
validation,20260809,0.0,8,19,2,delay,cartesian_local_joint_ls,0.15942136083581115,"[0.10,0.20)",0.0655786391641886,1.0,1.0
validation,20260809,0.0,8,19,2,doppler,cartesian_local_joint_ls,0.39792677156085565,"[0.30,0.40)",0.1520732284391464,1.0,1.0
validation,20260809,0.0,8,19,3,angle,cartesian_local_joint_ls,0.27681122470872416,"[0.20,0.30)",4.948188775291278,0.0,0.0
validation,20260809,0.0,8,19,3,delay,cartesian_local_joint_ls,0.39071831980073446,"[0.30,0.40)",1.1657183198007353,0.0,0.0
validation,20260809,0.0,8,19,3,doppler,cartesian_local_joint_ls,0.15976165764354955,"[0.10,0.20)",5.93476165764355,0.0,0.0
validation,20260809,0.0,8,19,4,angle,cartesian_local_joint_ls,0.0491743117458735,"[0.00,0.10)",0.0491743117458725,1.0,1.0
validation,20260809,0.0,8,19,4,delay,cartesian_local_joint_ls,0.09075338628540963,"[0.00,0.10)",0.0907533862854093,1.0,1.0
validation,20260809,0.0,8,19,4,doppler,cartesian_local_joint_ls,0.046707118134245884,"[0.00,0.10)",0.04670711813424688,1.0,1.0
validation,20260809,0.0,8,19,5,angle,cartesian_local_joint_ls,0.28049075358474407,"[0.20,0.30)",25.494509246415248,0.0,0.0
validation,20260809,0.0,8,19,5,delay,cartesian_local_joint_ls,0.19616397437227379,"[0.10,0.20)",2.196163974372274,0.0,0.0
validation,20260809,0.0,8,19,5,doppler,cartesian_local_joint_ls,0.13774043515873613,"[0.10,0.20)",6.587740435158736,0.0,0.0
validation,20260809,0.0,8,19,6,angle,cartesian_local_joint_ls,0.11398263601293113,"[0.10,0.20)",0.11101736398705953,1.0,1.0
validation,20260809,0.0,8,19,6,delay,cartesian_local_joint_ls,0.03564048979953888,"[0.00,0.10)",0.0356404897995386,1.0,1.0
validation,20260809,0.0,8,19,6,doppler,cartesian_local_joint_ls,0.46391706212954475,"[0.40,0.49]",0.013917062129543467,1.0,1.0
validation,20260809,0.0,8,19,7,angle,cartesian_local_joint_ls,0.42275640925868907,"[0.40,0.49]",0.19775640925868743,1.0,0.0
validation,20260809,0.0,8,19,7,delay,cartesian_local_joint_ls,0.07295735793323438,"[0.00,0.10)",2.522957357933233,0.0,0.0
validation,20260809,0.0,8,19,7,doppler,cartesian_local_joint_ls,0.31222018431280996,"[0.30,0.40)",9.68777981568719,0.0,0.0
validation,20260809,10.0,2,0,0,angle,grid_fft_topL_joint_ls,0.055063797701151496,"[0.00,0.10)",0.055063797701151884,1.0,nan
validation,20260809,10.0,2,0,0,delay,grid_fft_topL_joint_ls,0.08268544451941273,"[0.00,0.10)",0.08268544451941295,1.0,nan
validation,20260809,10.0,2,0,0,doppler,grid_fft_topL_joint_ls,0.06125379629888855,"[0.00,0.10)",0.06125379629888883,1.0,nan
validation,20260809,10.0,2,0,1,angle,grid_fft_topL_joint_ls,0.23074534867523688,"[0.20,0.30)",0.2307453486752422,1.0,nan
validation,20260809,10.0,2,0,1,delay,grid_fft_topL_joint_ls,0.0406142417885752,"[0.00,0.10)",0.040614241788574645,1.0,nan
validation,20260809,10.0,2,0,1,doppler,grid_fft_topL_joint_ls,0.3608415035478629,"[0.30,0.40)",0.3608415035478636,1.0,nan
validation,20260809,10.0,2,0,0,angle,axiswise_quadratic_peak_joint_ls,0.055063797701151496,"[0.00,0.10)",0.054571188317311226,1.0,nan
validation,20260809,10.0,2,0,0,delay,axiswise_quadratic_peak_joint_ls,0.08268544451941273,"[0.00,0.10)",0.08210834778090081,1.0,nan
validation,20260809,10.0,2,0,0,doppler,axiswise_quadratic_peak_joint_ls,0.06125379629888855,"[0.00,0.10)",0.060900593538221415,1.0,nan
validation,20260809,10.0,2,0,1,angle,axiswise_quadratic_peak_joint_ls,0.23074534867523688,"[0.20,0.30)",0.22147339470778604,1.0,nan
validation,20260809,10.0,2,0,1,delay,axiswise_quadratic_peak_joint_ls,0.0406142417885752,"[0.00,0.10)",0.04086054996482247,1.0,nan
validation,20260809,10.0,2,0,1,doppler,axiswise_quadratic_peak_joint_ls,0.3608415035478629,"[0.30,0.40)",0.28442343090378586,1.0,nan
validation,20260809,10.0,2,0,0,angle,axiswise_candan_joint_ls,0.055063797701151496,"[0.00,0.10)",0.004052587633040616,1.0,nan
validation,20260809,10.0,2,0,0,delay,axiswise_candan_joint_ls,0.08268544451941273,"[0.00,0.10)",1.077657282522182e-06,1.0,nan
validation,20260809,10.0,2,0,0,doppler,axiswise_candan_joint_ls,0.06125379629888855,"[0.00,0.10)",6.681401797692388e-05,1.0,nan
validation,20260809,10.0,2,0,1,angle,axiswise_candan_joint_ls,0.23074534867523688,"[0.20,0.30)",0.016231246087201612,1.0,nan
validation,20260809,10.0,2,0,1,delay,axiswise_candan_joint_ls,0.0406142417885752,"[0.00,0.10)",0.0011383879300694844,1.0,nan
validation,20260809,10.0,2,0,1,doppler,axiswise_candan_joint_ls,0.3608415035478629,"[0.30,0.40)",0.0030347538280217634,1.0,nan
validation,20260809,10.0,2,0,0,angle,one_step_fixed_support_newton_joint_ls,0.055063797701151496,"[0.00,0.10)",0.007338825791705972,1.0,nan
validation,20260809,10.0,2,0,0,delay,one_step_fixed_support_newton_joint_ls,0.08268544451941273,"[0.00,0.10)",0.007634527935902469,1.0,nan
validation,20260809,10.0,2,0,0,doppler,one_step_fixed_support_newton_joint_ls,0.06125379629888855,"[0.00,0.10)",0.0062129158514814264,1.0,nan
validation,20260809,10.0,2,0,1,angle,one_step_fixed_support_newton_joint_ls,0.23074534867523688,"[0.20,0.30)",0.2307453486752422,1.0,nan
validation,20260809,10.0,2,0,1,delay,one_step_fixed_support_newton_joint_ls,0.0406142417885752,"[0.00,0.10)",0.040614241788574645,1.0,nan
validation,20260809,10.0,2,0,1,doppler,one_step_fixed_support_newton_joint_ls,0.3608415035478629,"[0.30,0.40)",0.3608415035478636,1.0,nan
validation,20260809,10.0,2,0,0,angle,cartesian_local_joint_ls,0.055063797701151496,"[0.00,0.10)",0.055063797701151884,1.0,1.0
validation,20260809,10.0,2,0,0,delay,cartesian_local_joint_ls,0.08268544451941273,"[0.00,0.10)",0.08268544451941295,1.0,1.0
validation,20260809,10.0,2,0,0,doppler,cartesian_local_joint_ls,0.06125379629888855,"[0.00,0.10)",0.06125379629888883,1.0,1.0
validation,20260809,10.0,2,0,1,angle,cartesian_local_joint_ls,0.23074534867523688,"[0.20,0.30)",0.005745348675247897,1.0,1.0
validation,20260809,10.0,2,0,1,delay,cartesian_local_joint_ls,0.0406142417885752,"[0.00,0.10)",0.040614241788574645,1.0,1.0
validation,20260809,10.0,2,0,1,doppler,cartesian_local_joint_ls,0.3608415035478629,"[0.30,0.40)",0.0891584964521357,1.0,1.0
validation,20260809,10.0,2,1,0,angle,grid_fft_topL_joint_ls,0.18800816635890966,"[0.10,0.20)",31.188008166358912,0.0,nan
validation,20260809,10.0,2,1,0,delay,grid_fft_topL_joint_ls,0.3638617832332176,"[0.30,0.40)",4.363861783233217,0.0,nan
validation,20260809,10.0,2,1,0,doppler,grid_fft_topL_joint_ls,0.3303407235462239,"[0.30,0.40)",0.33034072354622523,1.0,nan
validation,20260809,10.0,2,1,1,angle,grid_fft_topL_joint_ls,0.11265606522371063,"[0.10,0.20)",0.1126560652237174,1.0,nan
validation,20260809,10.0,2,1,1,delay,grid_fft_topL_joint_ls,0.1851553273616912,"[0.10,0.20)",0.1851553273616915,1.0,nan
validation,20260809,10.0,2,1,1,doppler,grid_fft_topL_joint_ls,0.404959131249447,"[0.40,0.49]",0.4049591312494485,1.0,nan
validation,20260809,10.0,2,1,0,angle,axiswise_quadratic_peak_joint_ls,0.18800816635890966,"[0.10,0.20)",31.189347085722943,0.0,nan
validation,20260809,10.0,2,1,0,delay,axiswise_quadratic_peak_joint_ls,0.3638617832332176,"[0.30,0.40)",4.370716277566919,0.0,nan
validation,20260809,10.0,2,1,0,doppler,axiswise_quadratic_peak_joint_ls,0.3303407235462239,"[0.30,0.40)",0.33034072354622523,1.0,nan
validation,20260809,10.0,2,1,1,angle,axiswise_quadratic_peak_joint_ls,0.11265606522371063,"[0.10,0.20)",0.11106651396747225,1.0,nan
validation,20260809,10.0,2,1,1,delay,axiswise_quadratic_peak_joint_ls,0.1851553273616912,"[0.10,0.20)",0.17808708166292853,1.0,nan
validation,20260809,10.0,2,1,1,doppler,axiswise_quadratic_peak_joint_ls,0.404959131249447,"[0.40,0.49]",0.2736864581991618,1.0,nan
validation,20260809,10.0,2,1,0,angle,axiswise_candan_joint_ls,0.18800816635890966,"[0.10,0.20)",31.297572615278682,0.0,nan
validation,20260809,10.0,2,1,0,delay,axiswise_candan_joint_ls,0.3638617832332176,"[0.30,0.40)",4.545061168402085,0.0,nan
validation,20260809,10.0,2,1,0,doppler,axiswise_candan_joint_ls,0.3303407235462239,"[0.30,0.40)",0.8303407235462252,0.0,nan
validation,20260809,10.0,2,1,1,angle,axiswise_candan_joint_ls,0.11265606522371063,"[0.10,0.20)",0.0004326955021269896,1.0,nan
validation,20260809,10.0,2,1,1,delay,axiswise_candan_joint_ls,0.1851553273616912,"[0.10,0.20)",0.0014993692063400843,1.0,nan
validation,20260809,10.0,2,1,1,doppler,axiswise_candan_joint_ls,0.404959131249447,"[0.40,0.49]",0.0007922153495130146,1.0,nan
validation,20260809,10.0,2,1,0,angle,one_step_fixed_support_newton_joint_ls,0.18800816635890966,"[0.10,0.20)",31.188008166358912,0.0,nan
validation,20260809,10.0,2,1,0,delay,one_step_fixed_support_newton_joint_ls,0.3638617832332176,"[0.30,0.40)",4.363861783233217,0.0,nan
validation,20260809,10.0,2,1,0,doppler,one_step_fixed_support_newton_joint_ls,0.3303407235462239,"[0.30,0.40)",0.33034072354622523,1.0,nan
validation,20260809,10.0,2,1,1,angle,one_step_fixed_support_newton_joint_ls,0.11265606522371063,"[0.10,0.20)",0.1126560652237174,1.0,nan
validation,20260809,10.0,2,1,1,delay,one_step_fixed_support_newton_joint_ls,0.1851553273616912,"[0.10,0.20)",0.1851553273616915,1.0,nan
validation,20260809,10.0,2,1,1,doppler,one_step_fixed_support_newton_joint_ls,0.404959131249447,"[0.40,0.49]",0.4049591312494485,1.0,nan
validation,20260809,10.0,2,1,0,angle,cartesian_local_joint_ls,0.18800816635890966,"[0.10,0.20)",31.188008166358912,0.0,0.0
validation,20260809,10.0,2,1,0,delay,cartesian_local_joint_ls,0.3638617832332176,"[0.30,0.40)",4.588861783233217,0.0,0.0
validation,20260809,10.0,2,1,0,doppler,cartesian_local_joint_ls,0.3303407235462239,"[0.30,0.40)",0.7803407235462245,0.0,0.0
validation,20260809,10.0,2,1,1,angle,cartesian_local_joint_ls,0.11265606522371063,"[0.10,0.20)",0.1126560652237174,1.0,0.0
validation,20260809,10.0,2,1,1,delay,cartesian_local_joint_ls,0.1851553273616912,"[0.10,0.20)",0.039844672638308154,1.0,1.0
validation,20260809,10.0,2,1,1,doppler,cartesian_local_joint_ls,0.404959131249447,"[0.40,0.49]",0.0450408687505508,1.0,1.0
validation,20260809,10.0,2,2,0,angle,grid_fft_topL_joint_ls,0.40151784526921264,"[0.40,0.49]",0.4015178452692112,1.0,nan
validation,20260809,10.0,2,2,0,delay,grid_fft_topL_joint_ls,0.22820652844624634,"[0.20,0.30)",0.2282065284462469,1.0,nan
validation,20260809,10.0,2,2,0,doppler,grid_fft_topL_joint_ls,0.16811065357963495,"[0.10,0.20)",0.16811065357963528,1.0,nan
validation,20260809,10.0,2,2,1,angle,grid_fft_topL_joint_ls,0.33335595240105953,"[0.30,0.40)",0.33335595240105675,1.0,nan
validation,20260809,10.0,2,2,1,delay,grid_fft_topL_joint_ls,0.12369756173505597,"[0.10,0.20)",0.12369756173505575,1.0,nan
validation,20260809,10.0,2,2,1,doppler,grid_fft_topL_joint_ls,0.2949599446700317,"[0.20,0.30)",0.2949599446700333,1.0,nan
validation,20260809,10.0,2,2,0,angle,axiswise_quadratic_peak_joint_ls,0.40151784526921264,"[0.40,0.49]",0.2754158016878421,1.0,nan
validation,20260809,10.0,2,2,0,delay,axiswise_quadratic_peak_joint_ls,0.22820652844624634,"[0.20,0.30)",0.2139916539026423,1.0,nan
validation,20260809,10.0,2,2,0,doppler,axiswise_quadratic_peak_joint_ls,0.16811065357963495,"[0.10,0.20)",0.1630711872423305,1.0,nan
validation,20260809,10.0,2,2,1,angle,axiswise_quadratic_peak_joint_ls,0.33335595240105953,"[0.30,0.40)",0.27703679230366873,1.0,nan
validation,20260809,10.0,2,2,1,delay,axiswise_quadratic_peak_joint_ls,0.12369756173505597,"[0.10,0.20)",0.12176792134984016,1.0,nan
validation,20260809,10.0,2,2,1,doppler,axiswise_quadratic_peak_joint_ls,0.2949599446700317,"[0.20,0.30)",0.2599343386921831,1.0,nan
validation,20260809,10.0,2,2,0,angle,axiswise_candan_joint_ls,0.40151784526921264,"[0.40,0.49]",0.0010876295593078567,1.0,nan
validation,20260809,10.0,2,2,0,delay,axiswise_candan_joint_ls,0.22820652844624634,"[0.20,0.30)",0.00035320784478898304,1.0,nan
validation,20260809,10.0,2,2,0,doppler,axiswise_candan_joint_ls,0.16811065357963495,"[0.10,0.20)",0.0028924216960497517,1.0,nan
validation,20260809,10.0,2,2,1,angle,axiswise_candan_joint_ls,0.33335595240105953,"[0.30,0.40)",0.0012546621341513742,1.0,nan
validation,20260809,10.0,2,2,1,delay,axiswise_candan_joint_ls,0.12369756173505597,"[0.10,0.20)",0.00141357164935485,1.0,nan
validation,20260809,10.0,2,2,1,doppler,axiswise_candan_joint_ls,0.2949599446700317,"[0.20,0.30)",0.002054341160780737,1.0,nan
