profile,seed,L,snr_db,sample,method,nmse_db,newton_updates,wall_ms
D,3103,16,30.0,3,grid,-22.547953904379444,0,0.31
D,3103,16,30.0,3,deterministic,-24.59438020001945,0,4.52
D,3103,16,30.0,3,controller,-24.020052947702013,0,5.3
D,3103,16,30.0,3,nomp2d,-36.01815437323036,492,164.83
D,3103,16,30.0,4,grid,-21.635562390784415,0,0.32
D,3103,16,30.0,4,deterministic,-19.636813093563457,0,4.54
D,3103,16,30.0,4,controller,-21.271725290336796,0,5.33
D,3103,16,30.0,4,nomp2d,-34.783224933609574,481,165.09
D,3103,16,30.0,5,grid,-21.335400807199218,0,0.29
D,3103,16,30.0,5,deterministic,-18.756396554632328,0,4.58
D,3103,16,30.0,5,controller,-18.794396484265846,0,5.41
D,3103,16,30.0,5,nomp2d,-36.85033575799591,455,167.99
